Size (sq. ft.),Bedrooms,Bathrooms,Age of House (Years),Distance to City Center (Miles),Price
1830.564969,1,1,36,6.196566050516413,1476024.081496164
1442.693817020652,5,3,18,9.374678538777575,2908526.255839092
2818.7592274893386,3,4,12,4.800450188,3318043.5280907797
4408.838160040021,3,2,45,3.4457013155585248,3575177.9718131577
1661.9386968849994,2,4,39,9.921352001,2202215.226526868
945.5594682883143,1,3,15,14.760011378328164,1367252.4246819112
2168.1808377385246,2,4,29,4.5270500381536305,2613222.3362105074
3889.6680280859023,2,4,4,18.199792528534942,3325511.082
3023.038396657096,3,1,32,3.4477300111382694,2747237.516
4193.890826127129,1,4,18,11.212390371637861,3247370.5237351246
4822.205449,3,2,18,15.550026844873027,3674775.105947172
4087.714897707115,3,2,16,4.346430805509898,3541601.7508476772
3256.733546912515,3,1,23,5.999244494657636,2858054.8016674225
2770.702987430474,3,2,27,1.1245365517823815,2892533.680783907
776.3039799323733,5,4,41,18.884573097520096,2470133.4461201024
4931.016706781782,4,4,36,9.790746648,4454366.3385310285
2287.316939330187,1,2,21,1.3796928835685716,2075737.5300980392
1269.804141234214,5,3,38,16.61952358,2577184.5170801682
3533.5189637444096,4,4,15,11.42994876508781,3827833.424674766
1850.868472020021,4,2,34,1.2001658790155236,2696103.836534017
3177.4243920966096,4,4,26,9.072841755232323,3641928.279047976
3181.7787945162013,5,4,11,8.744620548467873,4025669.9043930606
2561.2112119726244,1,1,45,3.007026495452464,1860137.9941815801
4278.921908398188,2,2,27,8.465418900836912,3199825.494286673
1765.8550708439493,4,4,0,5.727859615712541,3133043.261212041
2573.9834031180303,2,3,38,14.028843715599729,2381087.745351338
2965.8453658002745,2,2,17,0.20928980180737713,2758409.8049683073
3519.948771376118,3,3,22,2.2168812741044315,3470309.678310288
4049.476142224594,2,2,21,18.381111300054172,2916788.763215531
2337.1520446643267,3,3,3,8.723333213690715,2843782.2761626667
3442.6065540250224,1,3,47,3.6060212960293287,2678855.769196242
1262.6881935014842,1,2,10,15.885206093693833,1328312.8929811828
4703.651642386906,3,1,17,17.046692741521184,3390564.8844673466
2285.4587482524157,1,1,47,4.303158869,1686339.1148567689
3809.894256696329,4,2,6,14.30063984885523,3553607.249475377
689.5007602815816,1,4,20,12.341200254222269,1462599.2931606625
1502.8234287811508,3,2,34,14.926628555362623,1947552.0613876402
2743.1631950237434,4,2,36,15.77917854,2840670.9447586974
4464.310858022325,2,4,49,13.25262354222589,3486775.876270962
2919.9226597829793,2,2,29,19.128717473364507,2297059.898528517
4691.430122093067,2,2,16,17.29810454884254,3284425.8881740007
2728.7063449643038,3,4,32,4.6565326079768985,3175895.438426931
2757.9760256381796,2,4,15,18.279959345818806,2703061.7440070314
1126.8858694023404,1,1,14,7.2559862920185365,1212996.126965117
4131.687474269767,2,3,12,14.558182842260612,3279352.9983939887
1686.647814855075,5,3,38,16.975405303850714,2778488.7194548403
4558.294953238186,5,1,2,8.783771487635263,4158144.9649707056
4607.626569453743,2,1,23,1.125020074601433,3330985.8013391607
4750.564492246259,2,3,22,18.998262546383486,3449989.913299777
2889.014152053596,5,1,44,1.5423530512047503,3258332.933107021
3579.212653048035,2,2,47,7.027380864181987,2778731.6273446954
4025.469872271319,4,1,0,11.969301225656027,3538021.8297268567
1176.4643220620487,5,1,31,2.438980481984918,2449125.4694956434
3244.211657988988,3,1,32,16.780305899126432,2591172.629116283
750.9107657345713,5,1,47,4.148100899951323,2122166.2829725766
2789.290766910394,1,3,29,19.72147289985064,2119888.8435625015
1281.3077991290006,4,4,1,18.337025467245173,2633586.3083239147
1404.8608742331728,3,3,17,12.13066613563548,2239490.0325081944
2206.2092934474467,2,3,29,13.23420077681886,2258093.5492916633
2502.7235335526134,1,4,17,10.718768713372604,2416659.3106131717
3341.958667941624,1,3,4,7.882968975793368,2757992.8725592624
927.4850411294689,4,2,4,7.098991131770962,2266435.616033633
2816.2437494447563,3,4,7,17.843932644131215,3080916.1399440714
1403.550573113645,1,2,8,11.57473254966398,1494953.554
3125.490770139664,3,3,31,16.48354527,2942747.3977532275
3404.5802939492073,3,3,13,10.330013773067096,3295362.7896175794
3049.520728832557,1,4,12,6.209795952616832,2805237.363468259
3848.5002461045538,3,3,17,1.9260135849314246,3665402.7694579656
2076.680674659966,4,1,3,6.541566379865513,2657181.928
3966.469003185776,1,2,49,17.614338529895456,2450620.649099296
2504.175159516052,4,2,21,14.268027360287011,2826399.9506566036
2730.411792619426,4,1,19,15.738015206433149,2720118.5102853673
3451.6493599487144,3,4,14,15.49134090040109,3410670.7800706527
680.7768895965854,3,4,6,2.4874511029063746,2325312.3408444826
3477.5745742490926,1,1,12,3.2613252645508157,2478233.6999378474
3321.7746559173074,2,1,33,6.413061051797035,2532299.0250270306
1963.3273137144317,1,2,40,6.090472695491453,1724527.121051704
977.4948535577537,4,1,29,1.4150126612890617,2080120.091657413
1000.1159796173811,3,1,4,3.154083040427216,1881649.2471044634
4662.1844867350055,4,1,0,17.138982642978913,3752985.508612242
3632.8290133936835,5,3,30,11.821992275835898,3894647.579284441
1159.2515005912578,5,1,50,6.911431556314867,2256070.0372736487
2169.581944959188,4,3,19,10.576910167481172,2942925.687234288
3206.9251731670242,2,2,18,5.300136492407951,2772132.7748396704
4276.515502398855,2,2,28,11.71846211520878,3128561.426999569
792.1080863372375,1,4,44,1.5851545763943824,1609023.8697450485
1641.185778468039,1,2,37,18.06274890939457,1339010.8291504453
4514.895557299672,1,4,9,4.884887035203932,3579422.9560500747
640.3284208087925,3,3,28,16.399602488558493,1716845.0787375437
1486.1560522931045,2,1,30,13.233977439857892,1493071.3954537117
4819.706374281051,4,2,10,10.507838154224343,4114369.3421603558
3298.968124697553,5,1,22,18.60294956828413,3232097.989087411
1751.3540132050284,2,4,29,3.2205822883909576,2430938.2789390124
894.7608153417294,2,3,24,2.473621658353094,1842580.8926081203
724.0418979677775,2,2,15,6.505016623286409,1521593.5346224776
1676.87835,1,1,22,16.62140240771526,1260684.045151252
4478.537606191206,3,4,32,0.8005089781856712,4127931.541636207
2430.020078909042,4,1,50,4.864173575455865,2632399.486049721
3769.466824330369,1,2,36,8.551573614564685,2598374.8579782085
4640.454155671814,3,1,27,14.287525671910345,3364149.4825020176
2395.378031052393,2,3,26,6.056330045455722,2511235.3327213996
1441.6204325645472,3,2,5,9.017437679991207,2180134.3807867668
2875.3188957704456,1,4,37,6.803324768336113,2581265.870622818
4595.568223063359,2,2,36,1.9319990690414763,3443817.0482551674
4139.247422205883,1,4,5,14.799652098141944,3213303.587
889.6513107978767,4,4,24,9.281449989245214,2503869.573718352
3647.32032,2,2,12,16.268991178609117,2802953.2547028153
3116.3490988193967,3,4,32,13.924389049377359,3184359.6865264685
4592.8379759242725,1,2,32,1.250522483771581,3176081.456391022
1138.9182341413077,5,3,24,10.05151041987594,2713101.8267774526
2949.758898100489,3,3,13,19.81802690994593,2878191.828955644
4469.635851452326,3,1,39,6.226618211132235,3379958.479607836
2404.104661663669,2,3,40,9.909866199743881,2368527.9249412743
2720.777638024615,3,4,41,13.075445629113402,2958552.824534357
910.0269817346165,1,1,37,4.125085447559922,1052184.7000204271
1823.8320179752077,5,1,8,14.079893486264332,2654991.0573666347
2027.8292563433683,4,2,17,13.229555861189416,2628996.429052213
4758.538774477503,5,1,14,7.561713287717804,4222708.039588712
1843.7363863810997,1,2,3,5.760341419530672,1856334.2829042538
2627.8224351864687,2,1,33,18.39014375543417,1945781.2605888678
3553.7394636828312,1,3,37,2.627769096673027,2803987.2680122727
1313.6068385946605,3,2,16,8.697412747112482,2067528.0824593978
2740.3465034242477,2,4,6,15.362974201620355,2797586.6857840344
3849.5717736939932,4,1,31,3.0479281999602033,3473500.2409521104
4414.162937319091,4,3,22,18.665257917464736,3888449.228414568
3355.5408085146773,1,3,19,10.572422894615098,2635994.864469354
3543.835467394571,3,2,46,10.145831524293305,3003674.0213157367
1155.6472793721034,4,2,1,8.543120474906308,2366634.148292243
4761.416587883928,5,2,20,17.36225881074151,4198136.035831451
1183.3259409317225,2,4,11,18.97398403539317,1921856.2078623152
4008.5609235999127,5,4,41,7.663353722,4310686.305469599
1765.1918158246028,4,4,48,10.89363363997642,2789396.1532170903
4707.809832285507,4,1,26,6.376920343359927,3861039.427379872
3767.821973,1,4,49,7.423533557259871,2955113.233571975
3916.7803371048235,1,2,47,0.6638378563893458,2774786.3295289422
1563.8603614634867,2,3,9,15.740116139767293,1986800.7760407147
2549.3758971947077,1,3,7,19.389729501105013,2116566.276679571
3318.378056,3,2,20,15.413578381768973,2915590.3785653682
3987.883920109044,2,4,21,10.412407273153011,3445366.7326957798
1057.421254014514,3,4,12,16.567448863508183,2202034.567841411
4834.407392399925,1,2,47,17.171792957353162,2903440.755157217
4516.970950440046,2,3,39,10.93600035547275,3409438.386214886
1789.5337981805712,4,1,11,18.749433965029645,2229451.1378940097
4220.145069,5,3,16,0.7003868418341072,4480737.715938765
2880.625261375223,4,4,47,0.3009105955878991,3563967.336880171
2631.9485188728822,3,3,8,1.721041346876991,3106226.3506032187
1983.5100655701838,4,4,50,1.2513685375236876,3081400.5801389357
3156.261781179007,4,3,48,8.549758656865796,3331808.635556505
3811.512118,5,2,39,18.812389968047537,3599181.1776912822
2408.104781836136,5,4,11,13.536948644839532,3542986.336125595
3368.5644492364854,4,1,8,13.223111938764687,3144492.9039472668
3676.9768530833367,5,1,29,7.759232242503904,3602976.699795908
3728.9359948672577,4,2,5,10.72195248,3589701.8659786102
828.6508318,2,3,24,6.153076461234021,1735936.8047682333
4382.890345014294,4,2,27,10.404971014113032,3813018.6703292043
2616.314584966211,1,2,9,14.958552083423307,2028659.1689189568
1754.6307594633436,5,1,40,11.217980038640645,2517628.6970631764
1663.763832910599,5,1,27,8.435549601,2592843.842548639
2725.262096513382,3,4,28,16.91394907214923,2949024.984918024
4502.058773663421,3,4,35,5.820113307915561,4024300.0387777165
2264.7293594036464,1,4,10,9.681589865696756,2353405.8004922057
3898.7932858475906,5,2,20,19.56513068570019,3722766.947314109
1026.0024163437618,5,2,37,19.349700407601524,2205680.118124168
2694.6494894646717,3,4,25,0.2250638715537453,3282496.3854055787
4963.419017728037,3,1,17,10.69144483775184,3647553.530213299
3989.9263322862826,4,1,3,6.804693251615672,3608542.2192151453
1526.3253491386972,5,3,43,5.895355007960522,2894928.4925144557
2806.3424842708073,5,4,40,11.96541835431274,3628535.793153466
1627.9489600536929,4,2,14,8.981456031564267,2529018.2774998783
2402.0680799550405,5,3,22,14.683557422857762,3262035.8096246826
4032.369704433845,1,3,40,0.639970388,3068058.362557099
3993.3891872777763,3,3,5,18.545127846628507,3465464.9548106357
1603.6416627704946,3,4,42,11.395106513344215,2428591.6192226806
4657.782599881384,3,4,6,13.712927374077996,4089305.6705634496
3207.300004165238,2,4,45,12.131270846764984,2900697.503251637
2271.666880232864,1,1,47,19.783718965561643,1369831.9789095165
2808.516555435787,1,3,14,19.72733898179799,2204384.416186251
3262.313515126072,4,1,8,12.236839556605428,3111092.8845352447
3063.518340121456,2,4,50,13.710869566979504,2772214.6968254554
2740.182156359184,5,1,29,12.409539922866491,3041573.198
2821.7043379933607,1,1,43,6.282550386397768,1934874.0793730423
1376.2124058826992,2,2,42,3.9330097738114302,1764118.9255694384
4176.024778940589,2,4,27,8.114986721089634,3555385.573152819
2983.7454077404677,1,3,29,13.686860763802061,2337808.407
1176.7513915006937,4,4,7,1.2139493508168047,2893769.6268383283
3971.091246964223,2,1,34,10.334673615538787,2773525.0692756535
4702.753504860344,3,4,50,8.227106815387156,4001507.5342267468
4768.150356642634,2,4,34,10.596948341583811,3766809.129593958
2223.678023,5,2,25,17.21851,2907141.729438462
1196.2742436673177,1,2,29,1.0474417373854588,1496861.205190267
2880.958357185487,5,4,34,15.296118582297865,3629229.7250511036
1095.480609136571,4,2,37,13.371506849479168,2059983.0856830196
4709.544641455516,3,1,10,4.156574821365105,3686313.7424047734
1407.7503603626424,1,1,19,14.710255023609243,1179342.9978134537
1712.169783785122,2,1,45,9.977801742891259,1596201.7751390531
2389.200718,3,2,30,9.672393433987123,2515825.409
2285.9236616601534,2,4,33,9.713103247439166,2548372.683985611
4096.516726550712,4,1,11,18.989757838800394,3378136.1246036654
2607.7940104242343,1,3,47,18.892853676102174,1955712.8497943908
1351.3803440146824,4,1,27,18.280800129036813,1939747.0875309221
1775.723540138726,4,4,2,17.746167263547367,2887611.3429027335
2840.098894825097,4,1,47,0.8480030222642579,2932762.305071581
1248.7972366749934,4,3,41,8.07183905,2422634.7554511814
3291.284972842462,2,1,4,17.908053564160518,2432154.333242338
3089.288148825042,5,1,12,15.127018457652408,3246776.6233637906
3744.6901920819337,2,4,11,9.187530066335237,3398267.4128185795
4725.900307669218,3,1,0,15.487735440621604,3517868.3631264945
4613.920068845085,4,1,42,4.2428979336910535,3776774.9938530386
4762.732719502857,3,2,18,12.036004984311592,3715319.1781695145
1676.748626904284,2,4,28,10.706665809644042,2248913.915363579
1178.8873492131604,4,4,46,11.513585738013777,2493844.8779506222
1930.0174821843734,2,4,49,14.463728856934441,2195407.082057815
4538.374760171784,4,4,47,19.001061615836733,4018839.065873475
4877.035288343348,2,1,38,5.353834182144847,3306113.8786330945
4381.029784710095,1,3,41,15.18521042979593,2946483.601863446
1084.0779729611918,5,3,24,12.938305279329855,2627945.7989983163
4768.683191,5,2,15,13.933386841783959,4295346.777000183
2462.775320343458,4,1,16,8.635501333699795,2743350.5516020507
640.9652793543562,1,4,27,18.89711406564152,1272213.276468665
2546.532459292052,3,4,38,9.645159374753174,2955035.96
802.7043465720574,1,3,42,2.519676609042485,1405631.5592094962
2993.0628531089174,4,2,48,13.645790312976619,2948288.5383992437
2089.6377207230257,1,1,4,2.6644953638741824,1836201.8711883463
2683.1137078138145,3,2,0,6.521232524165152,2875805.1215279214
3297.949587269715,4,1,2,4.637312979420471,3310901.452150766
4422.724821598409,5,2,47,10.824794438423384,4024539.4401350543
3512.366936476486,1,2,23,7.015327276242139,2565549.840817718
2509.815021303995,5,4,28,3.2810794130513425,3713958.840495288
4205.482556149606,5,3,14,15.837205851912291,4180670.0791408746
4584.561405321781,2,4,3,9.422983246718731,3853493.9558308334
1126.9438523016677,3,3,43,9.143535887809744,2030274.126498956
2940.5051012322824,1,2,0,17.738622772743607,2180153.0132655865
1851.8526228667542,5,1,48,10.822604772838185,2534147.134080931
807.0692706585686,5,4,14,14.226932307713964,2713668.9072793224
3541.6054585015354,3,1,23,6.628502009961458,2987905.607155856
4396.191420820593,5,4,30,11.269660860351241,4487375.411307589
1316.771679700534,5,4,19,14.555652257490701,2936945.7128047706
4174.6200935451625,5,4,9,5.999792865963193,4586987.107557635
4354.941227562544,5,1,10,13.801829559053605,3916106.9407045175
4623.097947732527,2,4,17,11.41838696051813,3762854.1527602184
1767.2543919786306,2,4,33,8.740443947131158,2308491.2351510096
4577.393486835513,4,4,27,14.288094276767591,4232607.775986722
2010.9161208403018,1,1,37,6.406396959506919,1557003.0393343298
3030.287259204212,3,4,15,14.318604659334413,3218444.4545197356
822.2328716620414,4,1,23,11.067170073488542,1839445.952465567
793.0767888224718,2,3,38,4.987516717,1671460.9781761407
3769.6421360216927,2,4,50,13.398681792783231,3131520.350259499
2555.7119031022808,2,2,11,17.70681144134474,2233392.640828563
1727.6864516245573,4,3,49,6.269278464786086,2658130.5746208746
1437.8193825096048,2,1,41,16.265404511965592,1353274.519119808
3547.7953597805595,4,2,6,6.788994092496442,3572790.7161446684
601.7667937114954,2,1,35,16.44031264467101,961750.0620666449
4145.921144466159,5,1,16,1.1179056710610933,4035275.376916175
948.6982669716868,5,4,48,0.24358474612521622,2894150.3566676565
1442.5543055957255,1,2,3,2.3539148202484825,1723871.7744972105
2299.440139315994,2,1,36,17.491461874713345,1784563.7502680474
2733.378454750856,1,3,32,10.721064875887176,2256940.8479620023
2161.978509581344,4,4,18,11.92261577219742,3117209.857451041
2011.133525930893,1,3,25,16.859888820382384,1808041.9046621162
4841.230453122029,2,3,10,1.107851522318527,3913131.1142189614
3422.9505974709346,4,4,30,7.8034301474441765,3770079.613890901
703.1050036165082,4,1,0,12.897498153036256,1858275.4568518463
2492.773997154978,5,3,39,8.153135270701874,3352997.211267769
4450.038278873469,4,1,35,0.7393909928843938,3799904.237683364
1926.407220206939,4,1,28,13.053778717962883,2326800.953848529
1016.0479170073082,1,4,24,7.888885761998696,1694919.1613679975
3936.892994995638,4,3,46,0.4822591326073481,3893474.233
3266.4608605187577,3,3,48,3.4933158347018356,3188037.0316696595
3109.375034436617,5,4,17,4.429885438396014,4045762.7265547058
835.7368622725949,5,1,2,10.26125518,2267316.245575475
1218.1956431002761,4,1,17,3.8088605305646914,2212593.529043162
3339.2173433377006,1,4,6,7.290412721276894,2958473.335
1514.4249024188775,5,1,27,15.03824869460983,2386120.395
2817.908350893067,5,1,16,16.173625797489088,3070154.577601069
2997.4794185293313,3,3,24,15.928718316637966,2924838.261036224
1847.4316371921334,4,1,17,13.932148723067895,2324745.7622390264
4773.070684382568,5,1,39,10.882065060635519,4038566.9590828912
4306.842070076531,5,1,42,11.057542856078493,3786943.096021013
3778.4434335843134,5,1,2,19.072412438043685,3562446.386135601
943.1730122,5,4,24,17.569588046996138,2664867.663265095
1066.9720849596856,1,4,6,13.030703981409657,1707544.8809559671
2768.237921805805,2,4,46,9.423049381334884,2730330.891380522
1307.138736440337,3,1,9,14.608501273663732,1781072.2608512111
4904.368039529686,1,4,43,1.348046360451734,3674896.010660126
1297.4890297206016,3,2,43,18.89770311356647,1720463.3706932885
2744.8584760414856,5,2,50,10.996831962533317,3167165.516874394
2202.1326501026238,3,2,18,10.10553003876943,2473628.642380241
3413.300254398031,4,3,14,5.887613048280151,3683570.784
1167.7601991134695,4,1,20,0.16745094590484252,2245203.9987429553
2493.392283,2,3,20,1.318739529275729,2684994.269212063
1808.702144351432,2,4,36,5.333868313869091,2382346.624002652
4506.106708555428,3,1,27,10.87677054823532,3365190.8614173247
778.5771333926584,1,2,44,1.7632483056178458,1198696.5186882897
4620.400973628421,1,1,31,19.443834977886056,2630996.7053608065
4265.174209633202,5,3,40,8.278119580086647,4231697.631319186
1909.311152339588,1,4,26,6.394717738318769,2161434.139507736
4072.8788805792606,2,4,22,10.551409949729967,3480084.159399349
737.3396654904892,1,3,9,1.3932331817547703,1560478.0872144667
4854.208421290932,5,1,39,17.023968404115227,3956297.760667479
2917.017747395073,4,3,40,9.259514990705789,3237991.4919877383
1934.4365146879593,1,4,5,3.6488746875759768,2333913.681696777
2195.3661354165793,1,2,23,3.318515146053253,1980985.6828915419
892.1835552261884,2,4,17,7.282991639401168,1980104.8629293882
4953.137861784972,3,4,9,11.509919984865832,4266043.449299486
772.8845586630468,4,1,14,8.396426572987593,1913186.665976089
3481.5913418505797,3,2,44,11.97626703437054,2945943.2483421965
2548.0380819084166,5,4,42,14.139007123524877,3445911.816588028
4775.231360030346,5,2,33,14.994926370571688,4187390.0707080564
1682.3988573498987,3,3,7,8.079015636,2509292.034
2941.182025,2,1,49,14.368365899986228,2102896.612768218
2722.367317764113,2,2,34,2.9159366288539963,2497537.844409294
3692.612353820446,2,2,26,10.310614385641054,2874766.807301719
899.2450205906503,4,1,24,1.543042866,2063434.571089375
1452.6721721027614,5,3,2,4.957702042895653,3081854.9632977853
1544.0852084085393,5,2,20,11.705415121046965,2702607.219887648
3847.8633213034345,5,1,38,14.834371642284212,3501917.1459103506
1432.2102638376564,4,4,31,1.9966563314401495,2885844.9233943424
3123.3637611202976,5,1,49,4.220689950137478,3296940.9996617166
1547.0728102041962,3,4,20,19.838774469128392,2341433.833823848
4391.149780369505,1,2,8,6.819387104,3083860.0662010303
4745.615999754409,4,2,49,5.752411264612989,3977432.6926892623
2881.3690897458578,1,2,0,1.796616121,2469425.1405553445
2150.1590905203843,3,3,3,13.92737103019478,2646205.042760614
1629.8542100769962,2,3,3,10.214242349986582,2160315.1761430837
819.0364067013926,2,4,48,3.235262469211922,1869485.8720707751
1781.4003352689797,2,1,25,12.694674848528702,1676479.588768233
3478.6374317593986,4,4,33,10.562631111485299,3727739.0117543107
2947.914497760528,2,1,26,11.342411431511199,2281781.938354357
4753.781624436081,4,2,14,19.897610630838003,3873611.5177055984
2343.6199549634825,4,1,44,0.6693932860417632,2703095.029865224
3652.998706244936,1,3,31,18.30794600283296,2570013.3511701263
2753.020088890534,2,1,40,16.853626155487852,2004110.439439827
2855.335350066531,5,1,6,8.365322210737132,3295034.1489228406
1778.206984258117,2,2,43,17.630832437403416,1686159.7614853075
2601.783418104799,2,2,43,13.006368723219698,2190437.252692323
2671.453986855912,2,3,13,17.798154882354083,2479436.813885192
3709.2270956953093,5,1,22,11.935144557036601,3570583.575
4738.815996418901,5,1,46,4.401369862451672,4116053.5190647347
2049.013620923019,4,1,0,11.566805542630288,2557843.6177132213
785.6820617577132,5,2,31,3.663338733809731,2429247.1743069794
2783.698552202815,4,3,40,2.902475760977131,3298472.6789861824
2995.6298614563416,1,1,25,13.115818515236331,1975171.4785277613
1341.138424980427,4,1,47,18.954784669058135,1821146.437213368
3946.0442676146936,2,1,8,11.811069986228155,2861473.652187101
4933.688077142563,3,1,15,15.936173896346308,3537793.4787486726
4761.408754837228,3,3,30,3.450450828997792,4026368.2789429757
1467.2665708240695,2,3,1,13.118786287159946,2030930.477773153
4451.598255563347,4,3,31,14.686251682779787,3941747.012230396
3699.772000211413,2,2,9,0.928128958,3150996.339045308
2596.924880750411,5,1,24,2.033569909168874,3202463.960296145
2978.688375028808,4,1,17,15.653459522514149,2855947.9151684386
4338.240769922816,2,1,44,8.855005427097238,2936693.194523781
2712.593734408842,5,1,33,8.171061957356002,3092548.5461616185
2242.112424062558,5,4,28,18.415354979089642,3277422.0305538033
2770.2889693143375,4,3,44,19.840119904637184,2933015.004668742
3148.171137754216,1,4,23,15.311252284422293,2617533.4412929798
1431.941676624735,1,4,2,15.872616108935203,1853191.4342379805
4563.994013174759,5,2,14,4.245587852,4391758.167657402
3566.422574850301,1,2,2,3.9252863025659788,2759378.4794781483
3386.383236284951,5,1,30,19.61558802416142,3215552.7757635643
1037.7833951948078,1,4,9,13.932325213351442,1659918.1114346925
3258.365327959404,5,4,37,13.765524979789788,3833545.082488224
1132.2269138493662,5,3,21,5.7951406239002985,2809883.5625509946
946.2697708597558,5,4,13,17.74093907649721,2717989.022004251
2920.1679408265304,5,2,8,0.9843639041661775,3665069.6104342593
2372.256349804578,3,4,17,5.564348093647357,3054514.1311336597
3190.7651886873823,1,2,7,3.6848123493067564,2551359.2654618737
992.5775394518498,5,1,37,14.250811965462365,2090945.4485209947
2496.325476527937,2,2,14,14.335464808781918,2256126.3601926477
1369.0615461986952,4,1,45,10.741156608536963,2009380.5590329254
4943.2403780661125,2,3,14,0.2046650933803833,3962199.805269766
3069.0609347147674,2,1,5,17.487730905850167,2324448.7673446983
3624.7221881398164,3,4,11,19.116183946590784,3439710.3332424103
2031.8404350034743,1,2,41,4.126017856226155,1793072.7784815314
1016.8512250291143,3,1,18,16.860431272359847,1545889.9051716775
4893.831796247561,1,1,39,19.468400389525595,2727220.8084375863
1859.5397556860062,5,1,4,6.606785055,2842307.094848059
2464.7560147637264,3,1,26,3.7826308891113567,2491398.3077039532
3459.401255,4,1,9,19.553047035922816,3058312.6051315265
708.6681098188897,1,1,42,1.288891507326347,983229.1428672352
4165.140174276063,3,2,45,5.591616774496196,3410410.669752425
2960.9440361259294,4,4,13,14.86638240850343,3482817.2879972137
1824.1556231028173,2,4,33,12.385334284453217,2264044.043966662
871.0751352868647,5,1,48,13.721763190496178,1985775.2219378261
1314.9930280875424,5,2,14,14.19102165566046,2568348.9990348793
4538.148978955122,2,1,28,13.754270058335951,3018662.006
3618.5065853179203,3,3,25,6.910600617833953,3410714.198406599
1699.5675752023153,2,4,26,6.298854509521541,2358479.615515044
888.6433657581299,4,1,2,8.626484236751672,2026464.9162483488
3638.707375,1,2,2,16.172903161969433,2550568.542115529
3118.5939942581667,3,4,34,18.771593603465327,3078538.0431640944
2379.885907616234,1,2,34,9.159397529203186,1901427.9213283705
2199.890376436281,2,3,49,1.8067461306041468,2383483.183710375
1553.9828140880766,5,1,5,18.772140793319426,2441221.509281967
3546.2895287650776,1,3,13,1.7005213504263463,2938807.2554783295
4870.939322,1,4,25,3.2662811694147833,3709816.955862537
1373.1470816820338,5,1,2,17.366792457439725,2393910.61
3227.3131280682146,1,4,32,11.074422956220866,2696841.023014007
2466.4142452822953,1,1,41,7.1184553374758055,1750510.9339959489
2565.4303756765257,5,2,12,18.625102762944742,3114886.0506836856
1718.2480325623833,5,4,28,19.21407713792015,2999515.3916271063
4230.593452910244,2,3,8,6.682177613274901,3506326.092293942
2735.1246582478607,2,3,31,17.38164046561144,2429602.4379160185
2990.985749672362,1,2,21,13.602724152332112,2183111.3098938563
1940.9480163082333,3,2,21,5.562378320688329,2418899.3598446674
1399.957248934579,2,3,33,18.834510353387024,1722961.3355038662
978.0057080924101,2,2,9,1.3550753414020635,1781574.265322481
3742.12422,3,1,24,6.427051754019482,3087193.993058743
1463.4308394265647,3,3,11,7.985606053225746,2381676.216753085
3636.331558,5,4,50,13.84399902977036,3955958.716724266
2317.656362606597,2,3,2,0.864817226,2696204.7548926487
2429.4091243544663,4,2,18,17.806560346781666,2733246.2733459175
2664.3809828081953,4,1,32,13.21614857534117,2672540.4380015917
2217.917436,1,4,46,5.572954339815539,2232172.549188602
1042.7278997793965,2,3,25,13.201007668428913,1697016.7146254373
1962.3799640125214,4,3,12,10.784786006392642,2870167.1799827255
3520.4311870533293,2,4,6,6.791887665289505,3359050.758325192
3529.451366463032,2,1,33,0.669069761,2751017.2061147145
1859.3869518559752,4,2,21,11.066903460629494,2568028.324819715
2624.4515568538272,2,2,19,1.7354121444703496,2547190.453641824
1451.167803252525,3,2,42,16.222509480706627,1855806.630116447
1525.6371587312774,1,2,22,1.8616604793392548,1680258.2878831706
701.4071889890726,5,4,47,8.631911579468515,2607738.2810094836
4545.6848195940765,4,1,13,8.747580664366328,3797563.7146140295
1527.1093263295872,5,1,29,11.168413076129676,2459859.3197465176
1601.1490585204385,1,3,22,0.8862070134024447,1937523.3070964876
1830.246304,3,3,46,4.156265706007656,2466670.7558034547
1160.5955154598876,3,1,18,4.070073561698843,1873569.2046002843
3412.7566859979966,3,3,38,12.019515232341586,3140660.956456484
930.6289939813809,3,1,40,5.346347099444087,1623060.473106126
1190.4906758359411,4,4,35,2.969480119472341,2725528.653632841
3436.9295969964087,4,4,5,0.46522613874023894,4048833.193827717
2094.506730118348,2,2,22,16.826842222059106,1965389.4387223092
3714.9704374852317,2,1,9,19.43380912270463,2588481.9543928406
3052.668876548625,1,4,34,14.094913666832745,2539109.0830419753
1726.4931614706575,2,1,20,8.312977268417173,1761659.9534713025
3463.6429821530437,1,3,31,2.5280177442147993,2790934.054296543
1111.6041932886749,1,1,29,9.554586545,1084383.2838536517
2960.2056855521337,1,2,32,9.200702293870506,2200761.715002974
2523.4516621981525,3,2,5,8.455538547840414,2732287.9782465855
1778.6437643967395,5,4,4,7.628241266,3381429.974984673
3257.6219900538003,5,3,14,9.985393855024242,3823776.036030733
4433.867806297243,4,3,42,1.5562961774264907,4140480.897704409
4995.180678957538,1,1,24,0.8620624748983297,3225022.008
3274.156182471068,3,3,12,1.3728096460384802,3414294.816419082
2380.705847048349,2,2,5,4.0799697543636615,2448426.4465412186
1590.911240951287,2,4,36,5.633598086156452,2267456.5768568316
1731.2227933384918,4,4,1,3.472206629363226,3155840.1821862985
2709.601903858969,4,4,16,5.1131425953418495,3537211.018126965
2216.0218856351207,1,3,23,3.7981641941936344,2181720.577038005
4620.783899549755,1,3,11,3.0997908661495726,3458069.050556204
2220.500057685122,2,2,43,5.930354967826912,2141315.8475903403
